#assembly_accession	genome_size	thermo_class	IR Counts	IR Density
GCF_018732085.1	6315468	Mesophiles	1229	194.60157188667569
GCF_004801195.1	5247580	Mesophiles	1416	269.8386684909997
GCF_030035425.1	4369347	Mesophiles	872	199.5721557477582
GCF_003173015.1	3052043	Mesophiles	226	74.04876012559455
GCF_000348565.1	3857040	Mesophiles	502	130.15161885798437
GCF_000008545.1	1860725	Hyperthermophiles	111	59.65416705853901
GCF_002085925.2	4395474	Mesophiles	292	66.43197070441094
GCF_020412425.1	6453144	Mesophiles	389	60.28069418565586
GCF_022026155.1	2025450	Thermophiles	87	42.95341775901652
GCF_003522965.1	1842084	Mesophiles	224	121.60140362763045
GCF_014844355.1	3221291	Mesophiles	444	137.83293716711717
GCF_026014025.1	4090312	Mesophiles	568	138.86471252070746
GCF_001857965.1	3851214	Mesophiles	442	114.7690053058594
GCF_023520855.1	4083407	Mesophiles	723	177.0580302183936
GCF_002117085.1	2835711	Mesophiles	480	169.2697175417382
GCF_025643515.1	8666185	Mesophiles	1040	120.00666960144515
GCF_033870375.1	5755398	Mesophiles	1184	205.71991719773334
GCF_029590315.1	6684879	Mesophiles	642	96.03763957432886
GCF_000009625.1	7596297	Mesophiles	662	87.14772474009376
GCF_001854125.1	4121005	Mesophiles	268	65.03268013506414
GCF_006740765.1	4380105	Mesophiles	538	122.82810571892684
GCF_024970305.1	2517760	Mesophiles	234	92.9397559735638
GCF_003258315.1	5045683	Mesophiles	571	113.16604709411986
GCF_029691775.1	2563036	Mesophiles	264	103.00284506343259
GCF_030704205.1	3611010	Mesophiles	496	137.35769216922688
GCF_009913555.1	4182847	Mesophiles	734	175.47856758805665
GCF_000439455.1	945296	Mesophiles	362	382.9488329581422
GCF_002310835.1	4128400	Mesophiles	615	148.96812324387173
GCF_025558205.1	2754807	Mesophiles	207	75.14138014024213
GCF_019915365.1	8363142	Mesophiles	974	116.46340573913488
GCA_037023725.1	5258720	Mesophiles	561	106.67995253597833
GCF_002028285.1	1388914	Mesophiles	121	87.11842489887783
GCF_939576165.1	5647473	Mesophiles	1168	206.8181645135798
GCF_034627025.1	7316924	Mesophiles	666	91.02185563223016
GCA_003612735.1	4145727	Mesophiles	732	176.56734271214674
GCF_029717905.1	4780041	Mesophiles	471	98.5347196812747
GCF_001653755.1	3293944	Mesophiles	662	200.9748799615294
GCF_018966525.1	5867720	Mesophiles	360	61.35262077945096
GCF_013389435.1	5984922	Mesophiles	1545	258.1487277528429
GCA_000832845.1	5306298	Mesophiles	1483	279.4792150761227
GCF_030440405.1	5343503	Mesophiles	436	81.59441475002447
GCF_029909795.1	4969440	Mesophiles	359	72.24154029427864
GCA_035678045.1	4573724	Mesophiles	1147	250.7803269283411
GCF_029866445.1	5309512	Mesophiles	433	81.55175089537418
GCF_009884005.1	4112497	Mesophiles	735	178.72353463114987
GCF_001431725.1	4757486	Mesophiles	468	98.3712826480204
GCA_028541225.1	2839728	Mesophiles	526	185.22900784863901
GCF_000993785.3	5961402	Mesophiles	866	145.2678413567815
GCA_019455365.1	5036592	Mesophiles	987	195.96584357041428
GCF_009799805.1	3107673	Mesophiles	708	227.82319761442082
GCA_963360685.1	4575399	Mesophiles	254	55.51428410942958
GCF_002736065.1	5742165	Mesophiles	639	111.2820686970855
GCF_014217805.1	6225914	Mesophiles	794	127.53147569979284
GCF_029689945.1	6832320	Mesophiles	374	54.73982483256054
GCA_037157755.1	5321065	Mesophiles	1457	273.8173655085965
GCF_013267135.1	6150855	Mesophiles	501	81.45209080688782
GCF_020138695.1	3051240	Mesophiles	707	231.709075654488
GCF_029691795.1	2527411	Mesophiles	258	102.08074586998316
GCF_032923285.1	4140784	Mesophiles	647	156.2506037504009
GCF_025244725.1	4373612	Mesophiles	553	126.44011402931947
GCF_963360705.1	2810259	Mesophiles	448	159.41591148716185
GCF_000340435.2	4235765	Mesophiles	280	66.10376165816564
GCA_028540345.1	2725493	Mesophiles	503	184.55376696986565
GCF_963668235.1	4233341	Mesophiles	183	43.22826816927812
GCF_002706795.1	5400144	Mesophiles	356	65.92416794811398
GCF_003932715.1	8019548	Mesophiles	1249	155.74443846461173
GCF_001719205.1	3544332	Thermophiles	343	96.77422995362737
GCF_000279145.1	3300414	Thermophiles	168	50.90270493338109
GCF_013181395.1	2749106	Mesophiles	117	42.55929018379066
GCF_023716485.1	4855835	Mesophiles	403	82.99293530360896
GCA_036884255.1	6534616	Mesophiles	389	59.5291291791285
GCA_016406225.1	2232213	Mesophiles	237	106.17266363021808
GCF_900636265.1	2451975	Mesophiles	277	112.97015671040691
GCF_002007865.1	1394319	Mesophiles	116	83.19473520765334
GCF_017167985.1	5235458	Mesophiles	611	116.70421193332083
GCF_001889005.1	2978889	Mesophiles	321	107.75829512277899
GCF_030736795.1	6903980	Mesophiles	829	120.07566649961326
GCF_000191045.1	1541968	Thermophiles	91	59.0154918908823
GCF_000025825.1	5523192	Mesophiles	1434	259.6324733958189
GCF_024661975.1	8481745	Mesophiles	998	117.66446645118428
GCF_021228755.1	6472862	Mesophiles	645	99.64680229549154
GCF_000632415.1	5914407	Mesophiles	586	99.08009374397129
GCF_027286325.1	3463400	Mesophiles	419	120.97938441993416
GCF_021391355.1	3388342	Mesophiles	666	196.5563098412144
GCF_000235585.1	6083395	Mesophiles	345	56.71175388085107
GCF_003074075.1	6525490	Mesophiles	671	102.82752712823098
GCF_031326045.1	4059376	Mesophiles	718	176.87447528881287
GCF_016027015.1	5449713	Mesophiles	1506	276.3448277001009
GCF_025561505.1	2682232	Mesophiles	233	86.86795176554452
GCF_034080225.1	3414717	Mesophiles	860	251.8510318717481
GCF_035917775.1	9424773	Mesophiles	1042	110.55969199470374
GCF_002173495.1	4180819	Mesophiles	630	150.68817856022946
GCF_002849835.1	4263520	Mesophiles	437	102.49746688182535
GCF_019448235.1	3565529	Mesophiles	345	96.75983563729253
GCF_030295975.1	4386062	Mesophiles	470	107.15762795874751
GCF_001267295.1	2377259	Mesophiles	289	121.56857961206583
GCF_001281485.1	2786256	Mesophiles	79	28.353460701385657
GCF_009755625.1	8656859	Mesophiles	1014	117.1325535046834
GCF_036226265.1	9177208	Mesophiles	1284	139.91183375161597
GCF_905311385.2	4371489	Mesophiles	777	177.74264100858997
GCF_002269195.1	4196031	Mesophiles	767	182.7917858566822
GCF_028554415.1	6487160	Mesophiles	493	75.99627572003773
GCF_019931715.1	4299840	Mesophiles	751	174.65766168043461
GCA_009884335.1	5507895	Mesophiles	1474	267.61584961223843
GCF_021560655.1	3959114	Mesophiles	594	150.03356811650283
GCA_028541325.1	3229220	Mesophiles	605	187.35174438409274
GCF_030123005.1	3777634	Mesophiles	618	163.59446150685852
GCF_025161015.1	4271214	Mesophiles	739	173.0187248871164
GCA_036511935.1	5406315	Mesophiles	286	52.90109806772266
GCF_000742855.1	5675302	Mesophiles	1429	251.79276803243246
GCF_011058275.1	5407472	Mesophiles	1358	251.1339864542988
GCF_026684175.1	5525241	Mesophiles	1497	270.9384079355091
GCF_029536915.1	3773812	Mesophiles	604	160.0503681688436
GCF_000190435.1	3316466	Mesophiles	192	57.89294990510984
GCF_006742205.1	2427041	Mesophiles	239	98.47382059058747
GCF_000014745.1	3368780	Mesophiles	249	73.91399853953064
GCF_022385335.1	10101518	Mesophiles	1191	117.90307159775392
GCF_023704295.1	2159127	Mesophiles	289	133.85039416393755
GCF_017948405.1	3049778	Mesophiles	230	75.41532531220305
GCF_003096075.1	3911842	Mesophiles	309	78.99092038993395
GCF_003999735.1	5839313	Mesophiles	780	133.5773574733877
GCF_022836875.1	3251289	Mesophiles	401	123.33569854909852
GCF_025919585.1	5250280	Mesophiles	1316	250.65329849074715
GCF_015291685.1	8436603	Mesophiles	682	80.83822363100408
GCF_022531845.1	2632988	Mesophiles	315	119.6359421311453
GCF_000328545.1	2894276	Thermophiles	355	122.65589045412393
GCF_900478165.1	4384366	Mesophiles	598	136.39372260436286
GCF_030908485.1	5702443	Mesophiles	613	107.49778647502482
GCF_030123225.1	5004067	Mesophiles	701	140.0860540036734
GCF_024029875.1	3152132	Mesophiles	257	81.53211857879049
GCF_000025605.1	1500577	Hyperthermophiles	16	10.662565133278733
GCF_023702755.1	3526668	Mesophiles	149	42.24951143685768
GCF_001262015.1	3261806	Mesophiles	241	73.8854487360683
GCF_020229695.1	2983043	Mesophiles	423	141.80150939828894
GCF_000971925.1	4215633	Mesophiles	743	176.24873892011
GCF_030296555.1	3163981	Mesophiles	321	101.45446511846943
GCF_017352315.1	6412227	Mesophiles	1696	264.49469115800173
GCF_029854255.1	6224392	Mesophiles	575	92.37850058286817
GCF_002443095.1	4659467	Mesophiles	648	139.07170069022916
GCF_013085485.1	4920550	Mesophiles	960	195.10014124437308
GCF_021655275.1	5373252	Mesophiles	1422	264.64420429192603
GCA_037099735.1	6130057	Mesophiles	652	106.36116434153875
GCF_019329405.1	2733982	Mesophiles	279	102.04895277291511
GCF_000152825.2	2902643	Mesophiles	115	39.61906441818715
GCA_036492425.1	6148614	Mesophiles	588	95.63130812895395
GCF_020510525.1	4171110	Mesophiles	371	88.94514889322026
GCF_020138395.1	3508113	Mesophiles	864	246.28625132656788
GCF_022846315.1	2257973	Thermophiles	297	131.53390230972647
GCF_029917065.1	2511057	Mesophiles	257	102.34733819264159
GCF_900636345.2	2675237	Mesophiles	197	73.63833559419221
GCF_004101865.1	4280777	Mesophiles	706	164.92333050752234
GCF_005849145.1	4073059	Mesophiles	745	182.9092090244703
GCF_009688965.1	7297718	Mesophiles	353	48.37128537989547
GCF_021513035.1	2557614	Mesophiles	284	111.0409936761372
GCF_024507815.1	4195652	Mesophiles	739	176.13472232682787
GCF_000146165.2	5131424	Mesophiles	746	145.37874866703666
GCF_004135735.1	11261481	Mesophiles	1433	127.24791703684444
GCF_019856495.1	3344914	Thermophiles	206	61.586037787518606
GCF_030291295.1	4089687	Mesophiles	683	167.0054456490191
GCF_029917025.1	4315032	Mesophiles	254	58.86398988466366
GCF_029023945.1	2571027	Mesophiles	260	101.12690376258203
GCF_025143665.1	4202636	Mesophiles	314	74.71501219710677
GCF_002214705.1	5369104	Mesophiles	1464	272.67119429983103
GCF_027625995.1	4926765	Mesophiles	609	123.61052333529202
GCF_010731595.1	5531300	Mesophiles	333	60.20284562399436
GCF_034376045.1	4479953	Mesophiles	283	63.17030558133087
GCF_022700735.1	827615	Mesophiles	144	173.99394646061273
GCF_029168415.1	3815053	Mesophiles	623	163.3004836367935
GCA_016855105.1	2705835	Mesophiles	269	99.41478323696752
GCF_008000755.1	4430734	Mesophiles	338	76.285328796538
GCF_020906375.1	5014705	Mesophiles	247	49.255140631403044
GCA_037094785.1	3813095	Mesophiles	633	166.0068789264364
GCF_033550875.1	4541941	Mesophiles	244	53.72152566490846
GCF_900635925.1	5124551	Mesophiles	622	121.3764874229957
GCF_003568585.1	3073341	Thermophiles	177	57.59204722157418
GCF_002221525.1	4500451	Mesophiles	701	155.76216694726818
GCA_025370035.1	2254399	Thermophiles	239	106.01495121316147
GCF_025139165.1	4532546	Mesophiles	564	124.4333758554243
GCF_000193435.2	2674809	Thermophiles	165	61.68664753259018
GCF_029581095.1	4154062	Mesophiles	648	155.99189419897922
GCF_030064245.1	5702443	Mesophiles	1539	269.8843285237573
GCF_025272695.1	2546812	Mesophiles	310	121.72080232070526
GCF_000166335.1	2428903	Thermophiles	145	59.69773185672709
GCF_000019045.1	2846746	Thermophiles	404	141.91641965949896
GCF_026278345.1	5582807	Mesophiles	425	76.126579335449
GCF_002072065.1	3505276	Thermophiles	423	120.67523356220737
GCA_001534745.1	4714359	Mesophiles	297	62.999020651588054
GCF_014169495.1	5464584	Mesophiles	655	119.8627379504094
GCF_020510245.1	1892074	Mesophiles	197	104.11854927449984
GCF_021513055.1	2532862	Mesophiles	259	102.25586707842749
GCF_001535545.1	2016098	Thermophiles	208	103.16958798629828
GCF_025021505.1	4262664	Mesophiles	725	170.08143264399916
GCF_016727405.1	5323797	Mesophiles	1458	273.8646871772158
GCF_001584145.1	5599729	Mesophiles	498	88.9328751444936
GCA_029762375.1	4491145	Mesophiles	715	159.20216336813886
GCF_004117055.1	5374818	Mesophiles	301	56.001896250254426
GCA_037039575.1	6155901	Mesophiles	1554	252.44070689245976
GCF_009685195.1	4529043	Mesophiles	448	98.91714430620333
GCF_005145085.1	4636588	Mesophiles	930	200.57852886648544
GCF_007954585.1	3781193	Mesophiles	267	70.61263468963367
GCF_000284295.1	8773466	Mesophiles	984	112.1563587298338
GCF_014042035.1	4235749	Mesophiles	679	160.30222753992268
GCF_014883915.1	3663756	Mesophiles	520	141.93084910676367
GCF_003112395.2	3750760	Mesophiles	488	130.106964988429
GCF_017798285.1	5791694	Mesophiles	610	105.32324394210053
GCA_024759865.1	6717551	Mesophiles	392	58.35459976411046
GCF_963691725.1	4670665	Mesophiles	488	104.4819099635705
GCF_009931115.1	4209307	Mesophiles	425	100.96673870544487
GCF_031200535.1	2900829	Thermophiles	95	32.74925891874357
GCF_014697095.1	5279693	Mesophiles	413	78.22424523547107
GCF_003999255.1	2905633	Thermophiles	216	74.33836275950885
GCF_035580465.1	3807059	Mesophiles	630	165.4820689671476
GCF_009662415.1	4299726	Mesophiles	751	174.66229243444815
GCF_001936175.1	6316624	Mesophiles	626	99.10357178138196
GCF_020905795.1	5022038	Mesophiles	240	47.78936360099227
GCF_024204985.1	2748644	Mesophiles	284	103.32367523768083
GCF_023520755.1	4421327	Mesophiles	590	133.44409947511232
GCF_026967695.1	6181076	Mesophiles	642	103.86541113553692
GCF_003006155.1	4276240	Mesophiles	546	127.68226292256749
GCF_009905255.1	2668690	Thermophiles	311	116.53657787153998
GCF_000305785.2	4300227	Mesophiles	371	86.27451527558894
GCF_004116955.1	4286362	Mesophiles	700	163.3086519524016
GCF_020138615.1	3036777	Mesophiles	702	231.1661343588943
GCF_000828675.1	2187612	Thermophiles	154	70.39639570453993
GCF_900093775.1	4607442	Mesophiles	649	140.8590710420229
GCA_019931655.3	4523282	Mesophiles	702	155.19704497751854
GCF_001997345.1	3934699	Mesophiles	300	76.24471401751443
GCF_018406645.1	3270620	Mesophiles	279	85.30492689459491
GCF_023573565.1	3336758	Mesophiles	284	85.1125553606225
GCF_036006205.1	6900143	Mesophiles	1089	157.8228161358395
GCA_036512515.1	4035612	Mesophiles	723	179.15498318470657
GCF_029866485.1	2538339	Mesophiles	342	134.73377669412952
GCF_018223785.1	9280736	Mesophiles	1057	113.89182926871317
GCF_002096055.1	4351649	Mesophiles	433	99.50251042765628
GCF_000024985.1	3993764	Thermophiles	653	163.50490414556293
GCF_001187785.1	3675202	Mesophiles	244	66.39090858135145
GCF_001267155.1	1225519	Mesophiles	310	252.95405456790144
GCF_009664715.1	6384143	Mesophiles	375	58.73928575848004
GCF_002215175.1	5721108	Mesophiles	1537	268.65425368652365
GCF_001564455.1	2542486	Mesophiles	195	76.69658751316625
GCF_022433565.1	5485387	Mesophiles	662	120.68428353368687
GCF_009913395.1	4102601	Mesophiles	728	177.44840407341587
GCF_007289895.1	4868003	Mesophiles	416	85.45598677732943
GCF_020138435.1	3453469	Mesophiles	818	236.86328152938393
GCF_003856395.1	2571738	Mesophiles	260	101.09894553799803
GCF_021432085.1	4775870	Mesophiles	424	88.77963596161537
GCF_029678025.1	1021626	Mesophiles	233	228.06780563533036
GCF_022163245.2	6475004	Mesophiles	626	96.67947695476327
GCF_001687585.2	3424893	Mesophiles	679	198.25436882261724
GCF_013624375.1	6544295	Mesophiles	655	100.08717516554495
GCA_021655375.1	5751496	Mesophiles	1563	271.75538329505923
GCF_000172635.2	4653851	Mesophiles	505	108.51228369795251
GCF_002285695.1	5432063	Mesophiles	335	61.670860592007124
GCF_008033235.1	4322684	Mesophiles	141	32.618623059191926
GCF_021650975.2	4683139	Mesophiles	703	150.11299045362523
GCF_004802635.2	4727788	Mesophiles	356	75.29948466386395
GCF_005222225.1	4123530	Mesophiles	440	106.7046923388456
GCF_001590605.1	5950539	Psychrophiles	565	94.94938189632906
GCF_021165995.1	5047200	Mesophiles	513	101.64051355206847
GCF_023822085.1	5378452	Mesophiles	558	103.7473235793496
GCF_004328535.1	2842604	Mesophiles	282	99.20481361455904
GCF_002240355.1	6986413	Mesophiles	786	112.50408471414444
GCF_001629705.1	4230665	Mesophiles	575	135.91243929736814
GCF_003100395.1	4256308	Mesophiles	215	50.51326172823959
GCF_024734235.1	5547106	Mesophiles	693	124.93000854860173
GCF_003008595.1	4154448	Mesophiles	256	61.620701474660414
GCF_018279805.1	6470801	Mesophiles	371	57.33447837447018
GCF_027626015.1	5487300	Mesophiles	1553	283.0171486887905
GCF_022647025.1	4402437	Mesophiles	749	170.13304222184212
GCF_029677985.1	1016114	Mesophiles	238	234.22568727524668
GCF_016865295.1	2152244	Thermophiles	278	129.16751074692274
GCF_009648955.1	5645678	Mesophiles	1495	264.8043335096334
GCF_025502505.1	4175498	Mesophiles	735	176.02690744912343
GCF_016861545.1	4865109	Mesophiles	299	61.45802694245905
GCF_018324565.1	4318038	Mesophiles	698	161.64748897531703
GCF_008274805.1	3526415	Mesophiles	442	125.33975723220324
GCF_023614255.1	10230156	Mesophiles	1184	115.73626052232244
GCF_030979975.1	5098433	Mesophiles	515	101.01142841339683
GCF_010669085.1	2539490	Thermophiles	418	164.5999787358879
GCF_018141485.1	8278595	Mesophiles	1057	127.67867011250097
GCF_016698685.1	9251369	Mesophiles	461	49.8304629293243
GCF_022846455.1	3839174	Thermophiles	527	137.26911049095457
GCF_029691955.1	2525918	Mesophiles	259	102.53697863509426
GCF_032850805.1	2544243	Thermophiles	198	77.82275513777576
GCF_003665275.1	4345446	Mesophiles	799	183.87065447367198
GCF_900130145.1	2783852	Psychrophiles	395	141.8897268964011
GCF_005887635.2	5468583	Mesophiles	533	97.46583347093754
GCF_001027025.1	2169170	Thermophiles	183	84.3640655181475
GCF_002237615.1	3184307	Mesophiles	133	41.76732959479096
GCF_013343055.1	2703096	Mesophiles	333	123.19207308952402
GCF_014844755.1	3261163	Mesophiles	464	142.28052998270863
GCA_000517565.1	1819992	Thermophiles	120	65.93435575540991
GCA_036322735.1	3542454	Mesophiles	400	112.91607456300068
GCF_001028705.1	3863562	Mesophiles	164	42.44787582029226
GCF_029917045.1	2619402	Mesophiles	289	110.330525822306
GCF_003020825.1	5418654	Mesophiles	636	117.37232161344865
GCF_000577895.1	3617025	Mesophiles	652	180.25863796904915
GCF_002007845.1	1428463	Mesophiles	120	84.00637608394477
GCF_017638925.1	4563326	Mesophiles	555	121.62181706939192
GCF_000876525.1	4388022	Mesophiles	695	158.38571456569724
GCF_026967715.1	5702187	Mesophiles	697	122.2338025743456
GCF_000973105.1	5521712	Mesophiles	357	64.65386097645079
GCF_023823815.1	5268767	Mesophiles	766	145.385058781305
GCF_011405015.1	5832665	Mesophiles	528	90.5246572535882
GCF_013046825.1	2999687	Mesophiles	706	235.35788900641967
GCA_000832805.1	5720073	Mesophiles	1570	274.47202159832574
GCA_025643715.1	3975982	Mesophiles	563	141.60023863287108
GCF_017948325.1	4304299	Mesophiles	427	99.20314550638791
GCF_023702515.1	4184352	Mesophiles	735	175.6544382499369
GCA_029392975.1	3439187	Mesophiles	818	237.84690974930993
GCF_030316055.1	4009384	Mesophiles	407	101.5118531924106
GCA_001481725.1	4150332	Mesophiles	544	131.0738514412823
GCF_002355155.1	3537507	Mesophiles	249	70.38855329473553
GCF_018140595.1	6008343	Mesophiles	925	153.9525955825092
GCF_000016645.1	6096872	Mesophiles	844	138.43164166805536
GCF_001700985.1	4004923	Thermophiles	516	128.84142841198195
GCF_001632775.1	4446619	Mesophiles	639	143.70468888834415
GCF_030060765.1	4087263	Mesophiles	527	128.93713959684024
GCF_001318345.1	7084828	Mesophiles	411	58.01128834743765
GCF_012648005.1	4031121	Mesophiles	672	166.70300891488992
GCF_030517775.1	5664309	Mesophiles	1516	267.6407660669642
GCF_023824175.1	6161833	Mesophiles	1597	259.1761250264329
GCF_020138635.1	3022186	Mesophiles	684	226.3262419983416
GCF_025502485.1	6093380	Mesophiles	1664	273.08324772129754
GCF_021398305.1	2473252	Mesophiles	265	107.14638055483226
GCF_002024225.1	1359904	Mesophiles	122	89.71221497988093
GCF_900198195.1	4614879	Mesophiles	730	158.18399572339817
GCF_001682385.1	4451751	Mesophiles	477	107.1488499693716
GCA_015278035.1	5550834	Mesophiles	645	116.19875499789761
GCF_001746835.1	4199284	Mesophiles	264	62.86786033047539
GCF_014168875.1	5892208	Mesophiles	672	114.04892698967858
